,user_id,first_order_time,first_order_price,age_month,city_num,platform_num,model_num,app_num,login_day,login_diff_time,distance_day,login_time,launch_time,chinese_subscribe_num,math_subscribe_num,add_friend,add_group,camp_num,learn_num,finish_num,study_num,coupon,course_order_num,main_home,main_home2,mainpage,schoolreportpage,main_mime,lightcoursetab,main_learnpark,partnergamebarrierspage,evaulationcenter,coupon_visit,click_buy,progress_bar,ppt,task,video_play,video_read,next_nize,answer_task,chapter_module,course_tab,slide_subscribe,baby_info,click_notunlocked,share,click_dialog,result
1090,2000002393908272,2018/12/2 13:28,0.0,55,重庆,9.2969,7.4695,1,4,0.75,26,166,0,1,0,1,1,1,3,3,1,1,0,81,59,2,9,1,0,0,0,0,0,0,0,34,26,16,26,28,12,2,1,5,9,0,14,2,1
1091,2000002393908590,2018/12/2 13:37,0.0,59,重庆,13.557,10.3925,1,4,0.75,17,6,0,1,0,1,1,1,3,0,0,1,0,27,9,1,0,0,0,0,0,0,0,0,0,25,17,26,10,28,0,2,1,1,3,0,0,1,1
1093,2000002393908916,2018/12/2 13:49,1.0,82,成都,13.557,10.3925,1,3,1.0,40,48,0,1,0,1,1,1,4,3,1,1,0,87,64,4,2,0,0,1,0,4,0,0,1,25,30,42,30,36,2,3,42,2,3,1,8,2,1
1095,2000002393996977,2018/12/1 22:32,0.0,77,南京,9.2969,15.6268,1,4,1.0,24,14,0,1,0,1,1,1,3,3,0,1,0,55,17,3,7,0,0,1,0,3,0,0,0,25,19,24,39,21,12,2,0,7,5,1,7,3,1
1096,2000002394001482,2018/12/2 8:22,9.0,87,枣庄,13.557,13.5328,1,3,1.33,106,41,2,1,0,1,1,1,2,2,1,2,1,41,31,3,5,0,0,0,0,0,3,0,0,17,16,22,26,18,0,6,9,3,3,2,11,1,1
1097,2000002394003063,2018/12/2 10:00,0.0,58,天津,9.2969,7.7735,1,6,0.83,21,38,2,1,1,1,1,1,4,4,0,1,0,114,86,5,3,1,1,1,0,1,0,0,0,43,30,40,50,31,26,4,3,7,9,1,6,1,1
1098,2000002394004102,2018/12/2 10:27,0.0,51,泉州,9.2969,12.4578,1,4,0.75,46,30,1,1,0,1,1,1,6,5,1,1,2,81,47,4,2,0,0,0,0,0,0,0,3,34,19,36,66,21,15,25,18,7,6,6,5,4,1
1099,2000002394004628,2018/12/2 10:45,1.0,63,宁波,9.2969,9.0728,1,5,0.8,21,20,1,1,1,1,1,1,7,4,1,1,0,121,68,6,3,1,1,0,0,2,0,0,133,76,40,31,68,54,27,19,76,9,6,0,1,3,1
1101,2000002394008222,2018/12/2 13:23,0.0,77,重庆,9.2969,15.6268,1,4,0.75,20,11,0,1,0,1,1,1,2,2,0,1,0,66,36,1,9,0,3,0,0,0,0,0,0,25,18,14,27,21,9,1,0,5,5,0,9,1,1
1102,2000002394008226,2018/12/2 13:26,0.0,60,重庆,13.557,12.0343,1,6,0.83,18,59,0,1,0,1,1,2,4,4,1,1,1,104,47,9,5,0,5,0,0,1,0,0,0,43,41,121,48,37,9,8,16,7,3,0,7,2,1
1103,2000002394009045,2018/12/2 13:47,1.0,74,成都,9.2969,13.9519,1,7,0.86,43,30,1,1,0,1,1,2,7,5,1,1,2,122,140,5,13,0,2,1,0,5,0,0,1,34,29,41,65,39,50,14,37,6,7,2,14,4,1
1104,2000002394010238,2018/12/2 14:38,9.0,78,晋城,9.2969,8.7417,1,4,0.75,25,34,1,1,1,1,1,1,3,3,1,1,3,86,74,4,8,0,0,0,0,0,0,0,0,33,24,28,52,28,15,4,6,6,5,1,13,2,1
1105,2000002394845162,2018/12/2 19:34,0.0,62,上海,13.557,12.2061,1,5,1.0,58,56,1,1,0,1,1,2,3,3,1,0,0,71,97,4,1,0,1,0,0,24,0,0,0,29,23,28,40,29,4,8,11,7,3,0,4,4,1
1106,2000002394941661,2018/12/2 16:06,0.0,61,呼和浩特,9.2969,8.3628,1,3,0.67,39,35,1,1,1,1,1,1,2,0,1,1,0,44,57,12,4,3,1,0,0,0,0,0,0,9,6,36,7,9,33,11,3,6,5,8,0,1,1
1107,2000002395496044,2018/12/2 14:58,0.0,67,重庆,13.557,10.9934,1,3,0.67,52,25,0,1,0,1,1,1,2,2,0,1,2,48,36,2,4,0,0,0,0,0,0,0,0,17,14,14,12,18,2,0,7,0,3,0,8,2,1
1108,2000002395496269,2018/12/2 15:08,0.0,69,承德,9.2969,6.6392,1,5,1.4,23,32,1,1,1,1,1,1,2,2,1,1,0,49,59,1,6,1,0,8,0,23,0,0,0,0,0,0,0,0,0,20,0,4,7,0,0,1,1
1110,2000002395595457,2018/12/2 14:49,9.0,77,太原,9.2969,6.5617,1,3,0.67,1,79,0,1,0,1,1,1,2,2,0,1,1,86,45,2,9,2,1,1,0,3,0,0,0,53,81,27,37,43,31,2,3,3,5,0,9,2,1
1111,2000002395595821,2018/12/2 14:59,0.0,66,黄石,9.2969,9.7331,1,5,0.8,26,38,0,0,0,1,1,1,8,8,1,0,0,121,125,15,21,10,4,1,0,1,0,0,20,9,21,58,38,71,3,31,70,9,9,3,1,4,1
1112,2000002395595916,2018/12/2 15:05,0.0,37,重庆,13.557,12.0343,1,4,0.75,6,76,0,1,0,1,1,1,2,2,0,1,0,121,41,0,3,0,0,0,0,0,0,0,0,96,64,65,50,241,15,0,15,0,3,0,8,1,1
1113,2000002395596839,2018/12/2 15:50,1.0,58,漯河,9.2969,14.6497,1,5,0.8,93,19,0,0,0,1,1,1,4,3,0,4,3,72,73,4,7,0,0,1,0,3,0,0,0,29,21,28,25,31,17,17,0,9,10,4,7,4,1
1116,2000002395707707,2018/12/4 20:12,0.0,62,巴音郭楞蒙古自治州,9.2969,17.3469,1,5,1.2,24,13,0,1,0,1,1,1,3,3,1,5,1,85,46,1,13,0,2,0,0,0,4,0,0,36,26,19,62,29,15,1,0,3,6,0,11,1,1
1117,2000002395708328,2018/12/5 13:33,0.0,77,深圳,9.2969,11.4478,1,3,0.67,19,81,0,0,0,1,1,0,3,5,1,1,2,92,85,11,11,1,5,4,5,5,0,0,0,34,24,38,30,31,24,15,4,8,6,8,8,1,1
1118,2000002395710197,2018/12/5 12:43,0.0,72,深圳,13.557,10.3925,1,2,0.5,16,72,0,1,1,1,1,0,1,2,1,3,14,71,64,18,3,0,2,0,0,1,0,0,0,28,23,31,27,27,52,18,18,4,3,2,4,2,1
1119,2000002395798461,2018/12/1 16:05,9.0,86,佛山,13.557,12.2061,1,5,0.8,78,36,1,0,0,1,1,1,1,1,0,2,5,85,101,14,3,0,3,4,8,14,0,0,0,15,13,11,10,16,2,6,7,8,3,2,5,3,1
1120,2000002395799746,2018/12/3 7:39,0.0,83,深圳,9.2969,6.8006,1,3,0.67,11,504,1,1,0,1,1,0,1,1,0,1,2,95,81,10,9,1,1,0,0,0,0,0,0,17,14,22,30,16,81,7,8,7,5,4,5,1,1
1121,2000002395803667,2018/12/3 20:58,0.0,57,芜湖,9.2969,13.2503,1,3,0.67,157,4,1,1,0,1,1,1,0,0,0,1,1,23,61,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,8,1,1,5,5,1,0,4,1
1125,2000002396696157,2018/12/1 22:15,0.0,87,武威,9.2969,8.4537,1,3,0.67,25,52,1,0,0,1,1,1,2,2,0,1,2,45,34,3,4,1,0,0,0,0,0,0,16,0,15,18,30,0,8,0,1,5,5,1,6,1,1
1126,2000002396796794,2018/12/2 17:54,1.0,44,无锡,9.2969,11.7526,1,4,0.75,49,58,1,1,0,1,1,1,3,3,1,2,1,98,37,21,10,0,0,0,0,0,0,0,0,0,40,155,128,323,5,15,9,9,5,0,10,2,1
1128,2000002397200838,2018/11/30 12:32,0.0,91,河池,9.2969,8.8253,1,5,1.0,43,13,1,0,0,1,1,1,3,3,0,2,0,79,81,22,12,1,0,1,0,3,2,0,319,0,21,31,57,0,38,10,1,13,6,0,14,1,1
1130,2000002397497495,2018/12/2 18:55,0.0,88,南宁,13.557,13.5328,1,5,0.8,20,213,2,1,0,1,1,1,3,3,1,2,0,87,94,6,4,2,3,3,0,1,3,0,0,0,19,52,24,24,18,4,30,4,3,2,5,2,1
1131,2000002397498792,2018/12/1 22:11,0.0,85,岳阳,13.557,10.9934,1,4,0.75,19,18,1,0,0,1,1,1,3,3,1,1,1,64,54,4,0,0,0,0,0,6,0,0,0,0,21,45,39,24,13,5,2,3,3,2,5,1,1
1132,2000002397499058,2018/12/2 19:17,9.0,74,青岛,9.2969,9.7331,1,5,0.8,26,54,1,1,0,1,1,1,4,4,1,1,1,92,45,9,6,1,0,0,0,0,0,0,0,51,33,31,55,35,21,3,2,4,5,0,13,1,1
1133,2000002397500023,2018/12/2 19:32,0.0,42,重庆,9.2969,8.92,1,5,0.8,11,18,0,1,0,1,1,1,3,3,0,1,1,72,14,3,9,0,0,0,0,0,0,0,0,57,30,20,50,35,19,6,0,3,5,0,9,1,1
1134,2000002397500511,2018/12/2 19:39,1.0,71,邯郸,13.557,21.8472,1,4,1.0,16,20,2,0,0,1,1,1,2,2,1,1,0,48,35,1,4,1,0,0,0,0,0,0,0,34,21,42,37,31,3,1,4,0,3,0,8,1,1
1135,2000002397502513,2018/12/2 20:00,0.0,104,秦皇岛,13.557,11.2154,1,4,0.75,19,32,1,1,1,1,1,1,3,3,0,1,0,36,42,8,7,2,1,2,0,8,0,0,11,0,0,0,0,0,2,4,7,4,5,3,11,1,1
1136,2000002397502769,2018/12/2 20:05,9.0,79,郑州,9.2969,10.3321,1,4,0.75,22,32,0,0,0,1,1,2,4,4,1,0,4,80,45,2,16,3,1,1,0,2,0,0,0,25,18,14,32,21,9,5,1,6,8,1,15,1,1
1139,2000002397513278,2018/12/2 21:56,0.0,79,北京,9.2969,7.0883,1,4,0.75,8,115,0,0,0,1,1,2,3,2,0,1,0,69,53,9,5,0,3,1,0,1,0,0,0,24,19,32,19,15,9,7,27,5,6,1,0,2,1
1142,2000002397516662,2018/12/2 23:14,9.0,74,杭州,13.557,20.3765,1,4,1.0,31,81,0,0,0,1,1,1,0,0,0,1,0,13,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,2,1
1143,2000002397520371,2018/12/3 9:53,0.0,87,沧州,13.557,12.0343,1,4,1.5,18,41,1,1,1,1,1,1,2,2,1,2,0,54,41,4,1,0,0,0,0,0,0,0,0,0,26,126,60,16,15,4,10,7,4,0,7,2,1
1144,2000002397523267,2018/12/3 12:12,1.0,89,攀枝花,9.2969,13.2503,1,6,1.0,19,22,0,1,1,1,1,2,6,5,1,3,1,87,75,16,8,2,0,2,0,6,0,0,4,25,19,18,36,22,23,26,37,13,7,5,10,2,1
1145,2000002397526205,2018/12/3 13:32,1.0,47,广州,9.2969,10.231,1,6,1.17,18,200,2,1,0,1,1,1,3,2,0,1,0,187,128,16,25,1,5,0,0,1,0,0,0,229,55,58,82,63,51,16,15,12,5,10,17,1,1
1147,2000002397527252,2018/12/3 14:02,1.0,35,梅州,9.2969,11.0358,1,6,1.0,44,240,2,1,0,1,1,3,6,3,0,1,2,65,78,24,8,2,1,2,0,8,0,0,0,0,16,49,25,37,2,10,42,10,5,1,9,4,1
1148,2000002397528149,2018/12/3 14:48,0.0,57,新乡,13.557,8.1782,1,5,1.2,24,56,1,1,1,1,1,2,6,6,1,3,2,78,70,12,5,0,3,0,0,0,2,0,2,25,24,33,40,29,5,16,39,1,3,2,4,2,1
1150,2000002397601391,2018/12/2 19:55,9.0,62,漳州,9.2969,8.3655,1,5,0.8,31,78,1,1,1,1,1,1,4,4,0,4,0,98,67,5,13,0,1,3,0,11,0,0,0,40,33,103,51,32,20,8,7,9,13,2,9,2,1
1151,2000002397602092,2018/12/9 19:10,0.0,59,南昌,13.557,13.6229,1,8,1.75,23,19,2,1,0,1,1,1,2,2,0,2,1,84,90,22,2,1,6,0,0,1,0,0,0,26,26,35,28,93,18,23,40,7,3,16,4,1,1
1152,2000002397604836,2018/12/2 20:34,1.0,77,东营,13.557,20.3765,1,4,0.75,119,26,0,1,1,1,1,1,3,2,0,1,1,44,18,0,3,0,0,0,0,0,0,0,0,17,23,41,28,22,0,0,7,0,4,0,5,1,1
1153,2000002397604880,2018/12/2 20:35,1.0,58,商丘,9.2969,5.5712,1,4,0.75,24,91,2,1,1,1,1,1,6,4,1,1,2,132,139,10,15,9,4,4,8,11,0,0,0,47,36,74,61,39,27,21,40,13,5,7,6,2,1
1154,2000002397607782,2018/12/2 21:00,9.0,62,菏泽,9.2969,8.9098,1,4,0.75,29,190,1,1,0,1,1,1,3,3,0,0,0,92,105,8,6,1,3,0,0,0,0,0,0,41,23,18,40,32,30,12,1,3,11,10,5,2,1
1155,2000002397608183,2018/12/2 21:04,0.0,61,绍兴,9.2969,6.1224,1,4,0.75,18,14,2,1,0,1,1,1,2,2,1,1,1,86,56,0,4,0,0,0,0,0,0,0,0,66,34,38,41,37,15,0,2,3,5,0,9,1,1
1156,2000002397613519,2018/12/2 22:09,0.0,84,福州,13.557,13.6257,1,4,0.75,28,10,0,1,0,1,1,1,2,2,0,1,0,39,18,1,2,0,0,0,0,0,0,0,0,25,21,21,18,27,0,1,1,0,3,0,4,2,1
1158,2000002397618949,2018/12/3 9:48,1.0,75,温州,13.557,12.0343,1,4,1.5,45,1,0,1,1,1,1,2,6,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1160,2000002397621369,2018/12/3 12:30,9.0,90,南宁,9.2969,8.9713,1,4,1.25,45,31,1,1,0,1,1,1,1,1,1,2,0,61,62,15,5,1,0,0,0,0,1,0,0,21,4,6,13,28,34,7,3,6,5,4,3,2,1
1162,2000002397622621,2018/12/3 12:50,1.0,59,台州,9.2969,13.3198,1,5,1.2,9,63,2,1,1,1,1,3,4,4,1,1,0,125,78,4,11,0,0,0,0,5,0,0,31,35,31,46,52,46,11,8,108,4,5,0,9,2,1
1163,2000002397623271,2018/12/3 13:05,1.0,81,成都,13.557,12.9528,1,6,1.17,17,35,1,0,0,1,1,2,3,3,0,2,0,56,37,3,5,0,0,0,0,0,1,0,0,25,21,19,24,27,2,1,22,3,3,0,10,2,1
1164,2000002397624255,2018/12/3 13:43,0.0,77,扬州,9.2969,7.0883,1,4,1.5,25,48,0,1,1,1,1,1,3,3,1,0,6,121,66,2,10,1,0,1,0,2,0,0,0,63,60,58,71,49,24,11,1,5,5,0,7,1,1
1165,2000002397625589,2018/12/3 14:50,0.0,86,福州,9.2969,11.7647,1,6,1.0,24,15,2,1,1,1,1,3,2,2,1,2,0,51,59,3,8,1,3,0,0,0,1,0,140,0,11,23,21,0,5,0,44,4,5,0,6,2,1
1166,2000002398695210,2018/12/15 11:21,9.0,38,上海,13.557,13.1291,1,4,3.25,27,102,3,1,1,1,1,2,2,2,1,0,0,68,83,26,2,3,5,0,0,0,6,0,2,28,10,16,6,24,69,13,53,3,3,4,0,2,1
1168,2000002399595770,2018/12/3 15:24,1.0,75,唐山,9.2969,7.3446,1,5,1.4,20,9,2,1,0,1,1,1,3,3,0,2,0,89,56,9,8,3,2,1,0,0,0,0,0,54,37,18,55,35,19,5,4,4,5,2,12,2,1
1169,2000002399596682,2018/12/3 15:57,1.0,51,厦门,9.2969,11.4478,1,5,1.2,17,69,1,1,0,1,1,3,8,0,1,2,2,244,195,19,16,2,5,3,0,12,1,0,43,34,83,61,31,427,36,49,121,8,7,2,4,2,1
1170,2000002399695669,2018/12/3 15:17,0.0,67,北京,13.557,10.3925,1,5,1.2,20,178,1,1,1,1,1,2,4,4,1,0,0,86,35,2,6,0,1,1,0,5,0,0,1,39,28,84,42,38,0,3,7,3,3,0,11,2,1
1171,2000002399696740,2018/12/3 16:03,9.0,56,珠海,9.2969,8.5454,1,6,1.17,19,75,3,0,0,1,1,1,5,3,1,0,2,134,153,9,6,1,5,0,0,0,0,0,530,42,27,49,24,39,15,29,33,6,13,5,2,3,1
1174,2000002399697164,2018/12/3 16:27,1.0,62,北京,9.2969,12.4578,1,5,1.2,22,22,0,1,0,1,1,1,2,2,1,3,0,66,41,1,8,0,1,0,0,0,0,0,0,25,18,14,33,21,9,1,7,4,5,0,6,3,1
1175,2000002400295362,2018/12/3 16:56,0.0,96,阿克苏地区,9.2969,8.5454,1,6,1.0,17,16,2,0,1,1,1,2,2,2,1,2,1,56,75,3,3,0,0,0,0,0,2,0,8,0,0,0,1,0,3,6,52,6,5,1,4,1,1
1176,2000002400296393,2018/12/3 17:14,0.0,74,曲靖,9.2969,5.876,1,5,1.2,5,28,3,1,1,1,1,3,3,3,1,0,10,397,363,46,31,13,20,13,2,40,3,0,872,167,72,121,108,107,44,85,137,18,5,8,11,2,1
1179,2000002400695439,2018/12/1 16:19,0.0,64,延安,9.2969,9.7331,1,4,0.75,17,42,1,1,1,1,1,0,4,4,1,1,4,122,93,9,13,4,2,1,0,3,0,0,0,57,31,42,64,35,29,17,2,11,5,5,11,1,1
1181,2000002400708635,2018/12/3 20:46,0.0,91,上海,13.557,22.164,1,6,1.17,24,49,3,1,0,1,1,1,3,3,0,1,0,95,127,26,8,9,7,13,76,30,1,0,0,0,17,43,26,16,11,16,16,6,5,6,4,1,1
1182,2000002400715374,2018/12/3 22:06,0.0,50,三亚,9.2969,9.4547,1,4,1.25,24,11,2,0,0,1,1,1,2,0,0,2,2,33,64,6,6,0,1,3,0,5,1,0,0,0,0,0,0,0,4,10,0,7,5,3,0,1,1
1183,2000002400717134,2018/12/3 22:35,1.0,66,重庆,9.2969,6.5617,1,6,1.17,26,13,0,1,0,1,1,2,4,4,1,1,1,86,27,1,4,0,0,0,0,0,0,0,0,51,31,35,61,28,17,1,2,2,5,0,6,1,1
1184,2000002400718947,2018/12/4 0:20,0.0,75,昌吉回族自治州,9.2969,8.2938,1,4,1.25,24,60,3,1,0,1,1,4,3,1,1,1,0,87,65,1,0,0,0,0,0,1,0,0,0,41,27,37,37,35,20,4,1,2,5,0,2,1,1
1185,2000002400720545,2018/12/4 7:34,9.0,100,柳州,13.557,8.1782,1,5,1.0,8,48,0,1,1,1,1,2,1,1,1,0,0,55,25,3,1,0,0,0,0,0,0,0,0,40,20,39,43,38,1,4,6,3,3,0,4,2,1
1186,2000002400721810,2018/12/4 9:03,0.0,79,阿拉善盟,9.2969,4.7619,1,7,1.0,12,98,2,1,1,1,1,1,4,4,1,7,1,167,96,16,9,0,2,1,0,6,0,0,0,117,67,51,147,77,68,14,2,9,8,4,5,2,1
1187,2000002400722867,2018/12/4 9:58,0.0,83,临沂,9.2969,7.1429,1,6,1.0,25,54,1,0,0,1,1,2,8,8,1,1,2,141,128,5,11,2,3,5,0,13,0,0,27,0,20,15,25,0,27,12,41,7,6,0,8,2,1
1188,2000002400725043,2018/12/4 11:44,9.0,79,深圳,9.2969,9.3986,1,6,1.0,25,17,1,1,1,1,1,2,8,4,1,5,1,70,107,15,12,2,1,4,0,8,0,0,263,0,0,0,1,0,3,48,48,8,9,4,6,2,1
1189,2000002400725408,2018/12/4 11:56,0.0,74,克拉玛依,9.2969,9.2799,1,5,1.2,87,31,0,1,1,1,1,1,4,3,1,4,0,80,43,5,2,0,0,0,0,0,0,0,180,33,23,33,35,34,18,9,21,9,5,1,3,2,1
1190,2000002400725942,2018/12/4 12:13,9.0,88,上海,9.2969,10.5393,1,6,0.83,17,56,1,0,0,1,1,2,2,2,1,1,2,96,79,1,7,1,0,0,0,0,0,0,0,47,19,24,29,21,14,2,29,6,5,0,6,1,1
1193,2000002400729306,2018/12/4 14:10,0.0,64,重庆,9.2969,9.1205,1,5,1.0,25,12,1,0,0,1,1,1,3,3,0,4,4,72,47,5,23,1,0,0,0,0,8,0,0,25,20,33,20,37,10,9,1,8,4,1,32,2,1
1197,2000002400808651,2018/12/3 20:47,0.0,100,东莞,13.557,13.5328,1,4,1.5,22,16,0,0,0,1,1,1,2,2,0,1,0,31,38,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,11,2,1
1199,2000002400809592,2018/12/3 20:55,1.0,62,扬州,9.2969,7.6251,1,4,1.5,20,24,1,1,1,1,1,1,2,2,1,3,0,71,45,2,9,2,1,3,9,7,0,0,0,25,18,48,43,28,19,4,1,1,5,4,6,1,1
1200,2000002400815717,2018/12/3 22:05,0.0,90,宁波,9.2969,18.2018,1,5,1.2,18,45,1,1,1,1,1,2,5,5,1,1,0,122,108,2,2,0,1,1,0,3,1,0,538,0,21,44,55,0,26,13,42,4,5,0,13,2,1
1202,2000002400819308,2018/12/4 8:05,0.0,57,合肥,13.557,14.8028,1,5,1.2,23,88,0,0,0,1,1,1,4,4,1,3,3,96,58,6,2,0,0,0,0,8,0,0,0,62,37,107,64,65,4,2,1,1,3,1,11,3,1
1203,2000002400820024,2018/12/4 6:59,9.0,80,通化,9.2969,3.8879,1,6,1.0,25,74,0,1,1,1,1,3,5,5,1,5,4,163,180,34,25,9,3,3,0,6,0,0,31,101,28,46,74,32,28,19,158,17,5,7,13,2,1
1204,2000002400822209,2018/12/4 9:15,1.0,83,崇左,9.2969,9.6774,1,5,1.0,17,55,2,1,1,1,1,2,2,2,1,1,2,129,135,9,26,0,7,17,95,27,0,0,0,60,42,37,43,49,24,2,15,7,6,1,15,1,1
1205,2000002400822269,2018/12/4 9:19,1.0,78,温州,13.557,24.0354,1,5,0.8,33,102,0,0,0,1,1,4,3,3,1,1,0,69,124,20,4,0,3,2,0,22,0,0,4,25,16,17,27,23,73,22,67,8,5,9,5,3,1
1206,2000002400823000,2018/12/4 10:01,0.0,38,大庆,9.2969,6.0084,1,6,1.0,26,45,0,1,1,1,1,2,7,3,1,1,2,139,135,3,10,2,0,0,0,4,0,0,0,17,31,77,26,59,21,6,61,7,13,2,14,3,1
1207,2000002400823925,2018/12/4 10:41,0.0,77,深圳,13.557,10.9934,1,6,1.0,24,11,0,0,0,1,1,1,3,3,0,2,0,65,30,1,4,0,0,1,0,4,0,0,0,41,28,31,47,37,2,0,0,0,3,0,8,1,1
1208,2000002400824823,2018/12/9 21:40,9.0,75,厦门,13.557,13.5328,1,6,2.0,17,33,1,1,0,1,1,1,2,2,0,2,0,63,33,5,5,0,1,0,0,1,0,0,0,33,25,31,42,31,31,7,2,0,5,2,12,2,1
1209,2000002400827580,2018/12/4 13:06,0.0,98,忻州,9.2969,7.598,1,4,1.0,50,39,2,1,1,1,1,3,5,5,1,1,2,88,98,7,5,0,2,0,0,2,2,0,0,17,13,12,22,14,18,13,38,8,5,5,6,1,1
1210,2000002400829364,2018/12/4 14:11,0.0,93,东莞,13.557,22.164,1,4,1.25,3,29,0,1,1,1,1,1,2,1,1,1,0,65,92,23,1,4,2,1,6,0,0,0,0,25,24,40,22,45,6,18,43,8,4,1,1,2,1
1211,2000002401087709,2018/12/3 19:41,9.0,58,沈阳,9.2969,13.2503,1,6,1.0,12,13,0,1,0,1,1,2,2,2,0,0,0,72,83,6,9,0,1,0,0,0,1,0,0,29,19,12,32,21,18,4,12,9,5,2,6,3,1
1212,2000002401495233,2018/11/30 6:43,0.0,90,酒泉,9.2969,4.5872,1,3,1.0,16,33,1,1,0,1,1,2,2,2,1,1,2,47,44,8,3,1,1,1,0,10,0,0,32,0,14,18,26,0,17,8,1,9,5,2,2,1,1
1213,2000002402197688,2018/12/11 18:22,9.0,80,佛山,9.2969,16.53,1,7,2.0,45,17,3,0,0,1,1,1,3,3,1,2,3,94,83,6,6,0,0,0,0,2,2,0,0,46,28,16,42,28,35,12,0,6,5,3,9,1,1
1214,2000002402217705,2018/12/4 15:14,9.0,62,菏泽,9.2969,13.3198,1,5,0.8,51,74,1,1,0,1,1,2,3,1,1,1,0,78,85,5,0,0,0,0,0,0,2,0,0,40,24,36,15,36,6,6,15,4,5,4,3,2,1
1215,2000002402218273,2018/12/8 13:18,9.0,60,天津,9.2969,7.2897,1,7,0.86,12,31,4,1,0,1,1,1,1,1,0,2,2,90,159,24,24,0,9,2,0,4,1,0,0,27,18,26,30,24,16,12,10,16,4,5,9,2,1
1216,2000002402244668,2018/12/4 17:55,9.0,73,合肥,9.2969,6.654,1,5,1.0,15,54,1,1,0,1,1,5,9,9,1,2,2,226,247,25,19,8,4,5,0,14,1,0,116,31,30,211,87,84,15,38,194,11,11,9,24,4,1
1217,2000002402695458,2018/12/4 14:35,0.0,57,重庆,9.2969,15.5963,1,7,1.0,16,15,1,0,0,1,1,2,4,0,1,2,4,58,77,2,1,0,1,0,0,1,0,0,0,0,9,5,0,0,6,1,17,4,5,1,2,3,1
1218,2000002402698260,2018/12/4 16:19,0.0,63,莆田,9.2969,20.0,1,7,1.0,22,48,0,1,0,1,1,2,9,8,1,2,2,150,91,4,13,0,0,1,0,3,0,0,22,56,35,41,34,64,25,13,56,5,5,1,13,2,1
1219,2000002402698765,2018/12/4 16:38,0.0,78,澄迈县,9.2969,9.2799,1,6,1.0,27,26,1,0,0,1,1,1,4,4,0,3,0,108,64,3,8,0,1,0,0,0,0,0,0,56,38,61,60,51,33,2,1,5,5,2,7,2,1
1220,2000002403396471,2018/12/4 16:56,0.0,56,重庆,13.557,13.5328,1,7,0.86,18,26,0,0,0,1,1,2,4,4,1,1,0,77,55,13,6,2,1,0,0,0,0,0,0,34,28,68,41,39,2,11,18,3,3,3,9,2,1
1221,2000002403397608,2018/12/4 17:17,0.0,58,重庆,13.557,12.0343,1,4,1.25,19,24,0,1,0,1,1,2,2,2,1,1,1,61,30,3,2,0,0,1,0,1,0,0,0,25,18,11,25,22,9,6,12,2,4,0,8,4,1
1222,2000002403397858,2018/12/4 17:26,0.0,57,重庆,13.557,13.5328,1,7,1.0,20,45,1,1,0,1,1,2,5,5,0,1,0,100,64,17,6,0,1,1,0,7,0,0,0,36,37,55,43,63,19,23,13,6,3,5,11,1,1
1223,2000002403496216,2018/12/4 16:52,9.0,87,肇庆,13.557,24.5856,1,4,1.25,17,226,0,0,1,1,1,3,4,4,1,1,0,60,40,13,9,0,0,0,0,1,0,0,2,50,31,52,29,42,7,36,47,11,3,2,29,3,1
1224,2000002403496706,2018/12/4 17:08,0.0,58,重庆,9.2969,15.6268,1,5,1.0,20,33,0,0,0,1,1,2,8,7,0,1,1,141,74,13,7,0,0,0,0,0,0,0,0,25,47,113,127,137,15,25,36,6,5,1,12,1,1
1225,2000002403497037,2018/12/4 17:18,0.0,62,重庆,9.2969,12.4578,1,6,1.0,23,21,0,0,0,1,1,2,4,4,1,2,3,86,55,3,7,1,0,0,0,0,2,0,129,52,28,56,33,31,10,5,16,6,5,2,6,3,1
1226,2000002403497433,2018/12/4 17:27,0.0,76,重庆,9.2969,15.7618,1,6,0.83,17,284,1,1,0,1,1,2,6,5,1,2,1,110,65,10,12,2,1,3,0,5,2,0,0,83,25,34,25,37,13,26,41,5,5,2,7,1,1
1227,2000002403497549,2018/12/4 17:30,0.0,45,重庆,13.557,8.1782,1,5,1.2,25,46,2,1,0,1,1,2,5,5,1,1,0,136,85,6,5,0,1,0,0,1,0,0,0,25,38,153,50,77,15,1,38,2,3,1,9,1,1
1228,2000002404295957,2018/12/16 10:27,9.0,54,上海,13.557,9.7222,1,4,3.75,42,35,1,1,0,1,1,0,1,2,0,0,0,30,22,2,1,0,0,0,0,1,0,0,13,17,15,27,24,20,1,10,11,1,3,1,2,1,1
1229,2000002404296899,2018/12/4 18:06,0.0,77,重庆,13.557,10.3925,1,4,1.0,72,41,0,0,0,1,1,1,4,3,1,1,1,52,33,7,1,0,5,0,0,0,0,0,0,31,34,38,37,27,7,5,7,4,3,0,0,1,1
1230,2000002404297955,2018/12/4 18:23,0.0,80,济宁,9.2969,7.598,1,6,0.83,23,31,2,1,1,1,1,3,5,5,1,1,2,128,95,4,13,2,0,5,0,18,0,0,679,34,22,28,31,28,51,21,49,10,9,2,9,2,1
